InventoryId,Store,City,Brand,Description,Size,onHand,Price,endDate
1_HARDERSFIELD_7363,1,HARDERSFIELD,7363,BeatBox Fruit Punch,5L,5,19.99,2024-12-31
1_HARDERSFIELD_7374,1,HARDERSFIELD,7374,New Amsterdam Mango Vodka,750mL,51,10.99,2024-12-31
1_HARDERSFIELD_7383,1,HARDERSFIELD,7383,BeatBox Blue Razzberry Rtd,5L,11,19.99,2024-12-31
1_HARDERSFIELD_7393,1,HARDERSFIELD,7393,99 Blackberries,750mL,7,11.99,2024-12-31
1_HARDERSFIELD_7423,1,HARDERSFIELD,7423,Manischewitz Concord Kosher,1.5L,12,7.99,2024-12-31
1_HARDERSFIELD_7473,1,HARDERSFIELD,7473,Kagemusha Sw Potato Soju,750mL,4,28.99,2024-12-31
1_HARDERSFIELD_7489,1,HARDERSFIELD,7489,99 Blackberries,50mL,3,0.99,2024-12-31
1_HARDERSFIELD_7535,1,HARDERSFIELD,7535,Gekkeikan Sake,750mL,17,5.99,2024-12-31
1_HARDERSFIELD_7715,1,HARDERSFIELD,7715,Andre Extra Dry,750mL,15,5.49,2024-12-31
1_HARDERSFIELD_7716,1,HARDERSFIELD,7716,Andre Brut,750mL,9,5.49,2024-12-31
1_HARDERSFIELD_7728,1,HARDERSFIELD,7728,Great Western X Dry,750mL,32,9.99,2024-12-31
1_HARDERSFIELD_7780,1,HARDERSFIELD,7780,Herradura Reposado Lot 598,750mL,0,45.99,2024-12-31
1_HARDERSFIELD_7792,1,HARDERSFIELD,7792,Herradura Reposado Lot 599,750mL,24,45.99,2024-12-31
1_HARDERSFIELD_7849,1,HARDERSFIELD,7849,Tooters Apple-tini 15 Pk,375mL,12,8.99,2024-12-31
1_HARDERSFIELD_7865,1,HARDERSFIELD,7865,Moet & Chandon Imperial,750mL,70,34.99,2024-12-31
1_HARDERSFIELD_7867,1,HARDERSFIELD,7867,Tooters Red-diculous 15 Pk,375mL,39,8.99,2024-12-31
1_HARDERSFIELD_7868,1,HARDERSFIELD,7868,Mumm Cordon Rouge Brut,750mL,4,34.99,2024-12-31
1_HARDERSFIELD_7872,1,HARDERSFIELD,7872,Piper Heidsieck Brut,750mL,72,44.99,2024-12-31
1_HARDERSFIELD_7878,1,HARDERSFIELD,7878,Allens Coffee Brandy,1.75L,31,15.99,2024-12-31
1_HARDERSFIELD_7891,1,HARDERSFIELD,7891,DeLeon Platinum Tequila,750mL,7,34.99,2024-12-31
1_HARDERSFIELD_7909,1,HARDERSFIELD,7909,DeLeon Reposado Tequila,750mL,4,39.99,2024-12-31
1_HARDERSFIELD_7917,1,HARDERSFIELD,7917,Tooters Ala-Bama Slama 15 Pk,375mL,0,8.99,2024-12-31
1_HARDERSFIELD_7931,1,HARDERSFIELD,7931,Tooters Blu-D Kamikazi 15 Pk,375mL,37,8.99,2024-12-31
1_HARDERSFIELD_7936,1,HARDERSFIELD,7936,Bayou Spiced Rum,50mL,93,0.99,2024-12-31
1_HARDERSFIELD_7948,1,HARDERSFIELD,7948,Bayou Silver Rum,50mL,103,0.99,2024-12-31
1_HARDERSFIELD_7951,1,HARDERSFIELD,7951,Auchentoshan Three Wood,750mL,5,69.99,2024-12-31
1_HARDERSFIELD_7956,1,HARDERSFIELD,7956,Bayou Satsuma Rum Liqueur,50mL,46,0.99,2024-12-31
1_HARDERSFIELD_7969,1,HARDERSFIELD,7969,Sandeman Founders RSV Port,750mL,11,13.99,2024-12-31
1_HARDERSFIELD_7977,1,HARDERSFIELD,7977,M & R X Dry Vermouth,1.5L,14,10.49,2024-12-31
1_HARDERSFIELD_7978,1,HARDERSFIELD,7978,M & R X Dry Vermouth,750mL,20,7.49,2024-12-31
1_HARDERSFIELD_7982,1,HARDERSFIELD,7982,M & R Sweet Vermouth,750mL,10,7.49,2024-12-31
1_HARDERSFIELD_7985,1,HARDERSFIELD,7985,Noilly Prat Extra Dry Vermou,Liter,8,9.99,2024-12-31
1_HARDERSFIELD_7986,1,HARDERSFIELD,7986,Sapling Vermont Maple Liquer,750mL,6,27.99,2024-12-31
1_HARDERSFIELD_7990,1,HARDERSFIELD,7990,Noilly Prat Sweet Vermouth,Liter,3,9.99,2024-12-31
1_HARDERSFIELD_7991,1,HARDERSFIELD,7991,Stock Italian X Dry Vermouth,1.5L,14,8.99,2024-12-31
1_HARDERSFIELD_7992,1,HARDERSFIELD,7992,Patron Anejo Tequila,50mL,17,6.99,2024-12-31
1_HARDERSFIELD_7993,1,HARDERSFIELD,7993,Stock Italian X Dry Vermouth,750mL,13,6.49,2024-12-31
1_HARDERSFIELD_7994,1,HARDERSFIELD,7994,Stock Italian Sweet Vermouth,1.5L,18,9.99,2024-12-31
1_HARDERSFIELD_7995,1,HARDERSFIELD,7995,Patron Reposado Tequila,50mL,25,6.49,2024-12-31
1_HARDERSFIELD_7996,1,HARDERSFIELD,7996,Stock Italian Sweet Vermouth,750mL,18,5.49,2024-12-31
1_HARDERSFIELD_8000,1,HARDERSFIELD,8000,The Glenlivet 12 Yr Single,1.75L,40,69.99,2024-12-31
1_HARDERSFIELD_8015,1,HARDERSFIELD,8015,Bayou Satsuma Rum Liqueur,750mL,17,15.99,2024-12-31
1_HARDERSFIELD_8016,1,HARDERSFIELD,8016,La Vieille Ferme Wh Rhone,750mL,22,6.99,2024-12-31
1_HARDERSFIELD_8018,1,HARDERSFIELD,8018,La Vieille Ferme Red Ventoux,750mL,28,6.99,2024-12-31
1_HARDERSFIELD_8021,1,HARDERSFIELD,8021,Glenfiddich Special Rsv 12,750mL,46,42.99,2024-12-31
1_HARDERSFIELD_8023,1,HARDERSFIELD,8023,DeKuyper Triple Sec,750mL,72,4.49,2024-12-31
1_HARDERSFIELD_8027,1,HARDERSFIELD,8027,Absolut Mandrin,50mL,31,1.99,2024-12-31
1_HARDERSFIELD_8032,1,HARDERSFIELD,8032,Ballatore Gran Spumante,750mL,9,8.49,2024-12-31
1_HARDERSFIELD_8033,1,HARDERSFIELD,8033,Jack Daniels No 7 Black,50mL,119,2.99,2024-12-31
1_HARDERSFIELD_8040,1,HARDERSFIELD,8040,Bols Blue Curacao,750mL,25,7.99,2024-12-31
1_HARDERSFIELD_8048,1,HARDERSFIELD,8048,Coole Swan Irish Cream,750mL,3,24.99,2024-12-31
1_HARDERSFIELD_8050,1,HARDERSFIELD,8050,Absolut Mandrin,750mL,4,17.99,2024-12-31
1_HARDERSFIELD_8053,1,HARDERSFIELD,8053,Seagrams 7 Crown,50mL,106,0.99,2024-12-31
1_HARDERSFIELD_8057,1,HARDERSFIELD,8057,Corazon de Agave Blanco,750mL,4,19.99,2024-12-31
1_HARDERSFIELD_8059,1,HARDERSFIELD,8059,Corazon de Agave Anejo,750mL,11,27.99,2024-12-31
1_HARDERSFIELD_8064,1,HARDERSFIELD,8064,Canadian Club,50mL,69,0.99,2024-12-31
1_HARDERSFIELD_8066,1,HARDERSFIELD,8066,DeKuyper Triple Sec,1.75L,37,9.99,2024-12-31
1_HARDERSFIELD_8068,1,HARDERSFIELD,8068,Absolut 80 Proof,1.75L,184,23.49,2024-12-31
1_HARDERSFIELD_8072,1,HARDERSFIELD,8072,Taittinger Brut La Francais,750mL,39,36.99,2024-12-31
1_HARDERSFIELD_8078,1,HARDERSFIELD,8078,Glenfiddich Special Rsv 12Yr,375mL,28,19.99,2024-12-31
1_HARDERSFIELD_8082,1,HARDERSFIELD,8082,Baileys Irish Cream,1.75L,93,28.99,2024-12-31
1_HARDERSFIELD_8085,1,HARDERSFIELD,8085,Wild Turkey,1.75L,62,29.99,2024-12-31
1_HARDERSFIELD_8092,1,HARDERSFIELD,8092,Johnnie Walker Red Label,50mL,54,2.29,2024-12-31
1_HARDERSFIELD_8096,1,HARDERSFIELD,8096,Beefeater Gin,50mL,83,1.99,2024-12-31
1_HARDERSFIELD_8097,1,HARDERSFIELD,8097,Patron Citronge Orange,375mL,16,11.99,2024-12-31
1_HARDERSFIELD_8101,1,HARDERSFIELD,8101,Tanqueray,50mL,38,1.99,2024-12-31
1_HARDERSFIELD_8102,1,HARDERSFIELD,8102,Absolut Mandrin,1.75L,30,24.99,2024-12-31
1_HARDERSFIELD_8103,1,HARDERSFIELD,8103,Sauza Gold Tequila,50mL,139,0.99,2024-12-31
1_HARDERSFIELD_8107,1,HARDERSFIELD,8107,Wild Turkey 101,1.75L,50,34.99,2024-12-31
1_HARDERSFIELD_8108,1,HARDERSFIELD,8108,Amaras Cupreata Mezcal,750mL,3,54.99,2024-12-31
1_HARDERSFIELD_8110,1,HARDERSFIELD,8110,Tribuno Dry Vermouth,1.5L,14,8.99,2024-12-31
1_HARDERSFIELD_8111,1,HARDERSFIELD,8111,Smirnoff 80 Proof,50mL,417,0.99,2024-12-31
1_HARDERSFIELD_8112,1,HARDERSFIELD,8112,Stolichnaya,1.75L,112,23.99,2024-12-31
1_HARDERSFIELD_8118,1,HARDERSFIELD,8118,Mr Boston Blackberry Brandy,750mL,8,5.99,2024-12-31
1_HARDERSFIELD_8120,1,HARDERSFIELD,8120,Tribuno Sweet Vermouth,1.5L,12,8.99,2024-12-31
1_HARDERSFIELD_8123,1,HARDERSFIELD,8123,Mouton Cadet Red Brdx,750mL,31,12.99,2024-12-31
1_HARDERSFIELD_8124,1,HARDERSFIELD,8124,Mouton Cadet White Brdx,750mL,36,12.99,2024-12-31
1_HARDERSFIELD_8128,1,HARDERSFIELD,8128,Espolon Anejo Tequila,750mL,3,34.99,2024-12-31
1_HARDERSFIELD_8130,1,HARDERSFIELD,8130,Bacardi Superior Rum,50mL,142,1.29,2024-12-31
1_HARDERSFIELD_8131,1,HARDERSFIELD,8131,Lillet White French Aperitif,750mL,16,17.99,2024-12-31
1_HARDERSFIELD_8135,1,HARDERSFIELD,8135,Choco Lat Liqueur,750mL,12,10.99,2024-12-31
1_HARDERSFIELD_8136,1,HARDERSFIELD,8136,Lazzaroni Amaretto,750mL,8,19.99,2024-12-31
1_HARDERSFIELD_8143,1,HARDERSFIELD,8143,Perrier Jouet Grand Brut,750mL,73,35.99,2024-12-31
1_HARDERSFIELD_8144,1,HARDERSFIELD,8144,Corralejo Reposado Tequila,750mL,8,29.99,2024-12-31
1_HARDERSFIELD_8149,1,HARDERSFIELD,8149,Sebastiani Cab Svgn Sonoma,750mL,15,19.99,2024-12-31
1_HARDERSFIELD_8154,1,HARDERSFIELD,8154,Cazadores Reposado Tequila,750mL,18,21.99,2024-12-31
1_HARDERSFIELD_8155,1,HARDERSFIELD,8155,Black Velvet Plastic,375mL,28,4.99,2024-12-31
1_HARDERSFIELD_8159,1,HARDERSFIELD,8159,Jose Cuervo Especial,1.75L,155,26.99,2024-12-31
1_HARDERSFIELD_8166,1,HARDERSFIELD,8166,Mount Gay Eclipse,750mL,23,19.99,2024-12-31
1_HARDERSFIELD_8170,1,HARDERSFIELD,8170,Courvoisier VS Cognac,50mL,72,2.99,2024-12-31
1_HARDERSFIELD_8171,1,HARDERSFIELD,8171,Leroux Blackberry Brandy,50mL,121,0.99,2024-12-31
1_HARDERSFIELD_8172,1,HARDERSFIELD,8172,DK Burst Blustery Peppermint,50mL,104,0.99,2024-12-31
1_HARDERSFIELD_8173,1,HARDERSFIELD,8173,Amarula Cream Liqueur,750mL,23,19.99,2024-12-31
1_HARDERSFIELD_8178,1,HARDERSFIELD,8178,Bulleit Bourbon,750mL,115,25.99,2024-12-31
1_HARDERSFIELD_8184,1,HARDERSFIELD,8184,Kahlua,50mL,133,1.99,2024-12-31
1_HARDERSFIELD_8187,1,HARDERSFIELD,8187,Wild Turkey,750mL,18,19.99,2024-12-31
1_HARDERSFIELD_8189,1,HARDERSFIELD,8189,Camarena Silver Tequila,1.75L,17,31.99,2024-12-31
1_HARDERSFIELD_8190,1,HARDERSFIELD,8190,Gran Centenario Rosangel,750mL,22,15.99,2024-12-31
1_HARDERSFIELD_8191,1,HARDERSFIELD,8191,Savory & James Deluxe Cream,1.5L,6,18.49,2024-12-31
1_HARDERSFIELD_8200,1,HARDERSFIELD,8200,Chambord Liqueur de France,50mL,25,2.99,2024-12-31
1_HARDERSFIELD_8202,1,HARDERSFIELD,8202,Sambuca Romana,750mL,51,17.99,2024-12-31
1_HARDERSFIELD_8203,1,HARDERSFIELD,8203,Grand Marnier,50mL,10,2.99,2024-12-31
1_HARDERSFIELD_8205,1,HARDERSFIELD,8205,Frangelico Hazelnut Liqueur,50mL,15,2.99,2024-12-31
1_HARDERSFIELD_8212,1,HARDERSFIELD,8212,Krupnik Spiced Honey Liqueur,375mL,0,22.99,2024-12-31
1_HARDERSFIELD_8214,1,HARDERSFIELD,8214,E & J Brandy VS,750mL,12,9.99,2024-12-31
1_HARDERSFIELD_8218,1,HARDERSFIELD,8218,Camarena Reposado Tequila,1.75L,14,31.99,2024-12-31
1_HARDERSFIELD_8221,1,HARDERSFIELD,8221,Grand Mayan Silver Agave,750mL,1,79.99,2024-12-31
1_HARDERSFIELD_8223,1,HARDERSFIELD,8223,Dom Chandon Blanc de Noir C,750mL,138,13.99,2024-12-31
1_HARDERSFIELD_8231,1,HARDERSFIELD,8231,Folonari Valpolicella,1.5L,11,14.99,2024-12-31
1_HARDERSFIELD_8232,1,HARDERSFIELD,8232,Riunite Lambrusco,1.5L,11,8.99,2024-12-31
1_HARDERSFIELD_8236,1,HARDERSFIELD,8236,Jim Beam,50mL,149,1.49,2024-12-31
1_HARDERSFIELD_8237,1,HARDERSFIELD,8237,Grand Mayan Ultra Aged Teq,750mL,4,99.99,2024-12-31
1_HARDERSFIELD_8238,1,HARDERSFIELD,8238,Suerte Blanco Tequila,750mL,5,30.99,2024-12-31
1_HARDERSFIELD_8242,1,HARDERSFIELD,8242,Folonari Soave Dry White,1.5L,14,14.99,2024-12-31
1_HARDERSFIELD_8252,1,HARDERSFIELD,8252,Gazdina Rakija Plum Brandy,750mL,5,18.99,2024-12-31
1_HARDERSFIELD_8254,1,HARDERSFIELD,8254,Mateus Rose,1.5L,4,14.49,2024-12-31
1_HARDERSFIELD_8258,1,HARDERSFIELD,8258,Campari,750mL,6,29.99,2024-12-31
1_HARDERSFIELD_8259,1,HARDERSFIELD,8259,Hornitos Platas Silver,50mL,30,2.49,2024-12-31
1_HARDERSFIELD_8262,1,HARDERSFIELD,8262,Metcalfe's Vermont Maple,750mL,8,21.99,2024-12-31
1_HARDERSFIELD_8264,1,HARDERSFIELD,8264,Ch Ste Michelle Rsl,750mL,37,8.99,2024-12-31
1_HARDERSFIELD_8265,1,HARDERSFIELD,8265,Cockburns Fine Ruby Port,750mL,9,9.99,2024-12-31
1_HARDERSFIELD_8267,1,HARDERSFIELD,8267,Gazdina Rakija Pear Brandy,750mL,8,21.99,2024-12-31
1_HARDERSFIELD_8273,1,HARDERSFIELD,8273,El Mayor Reposado Tequila,750mL,11,21.99,2024-12-31
1_HARDERSFIELD_8275,1,HARDERSFIELD,8275,El Mayor Anejo Tequila,750mL,5,32.99,2024-12-31
1_HARDERSFIELD_8280,1,HARDERSFIELD,8280,Piper Sonoma Brut,750mL,14,13.99,2024-12-31
1_HARDERSFIELD_8284,1,HARDERSFIELD,8284,Suerte Reposado Tequila,750mL,7,39.99,2024-12-31
1_HARDERSFIELD_8288,1,HARDERSFIELD,8288,Korbel Brut,750mL,102,11.99,2024-12-31
1_HARDERSFIELD_8289,1,HARDERSFIELD,8289,E.H.Taylor Jr Single Barrel,750mL,0,59.99,2024-12-31
1_HARDERSFIELD_8295,1,HARDERSFIELD,8295,E.H. Taylor Jr Small Batch,750mL,0,39.99,2024-12-31
1_HARDERSFIELD_8296,1,HARDERSFIELD,8296,Knob Creek Smoked Maple,750mL,16,29.99,2024-12-31
1_HARDERSFIELD_8298,1,HARDERSFIELD,8298,Skinnygirl Grapefruit Marg,750mL,10,10.99,2024-12-31
1_HARDERSFIELD_8312,1,HARDERSFIELD,8312,Bols Curacao Orange,750mL,42,7.99,2024-12-31
1_HARDERSFIELD_8323,1,HARDERSFIELD,8323,Jose Cuervo Gold w/Marg Mix,750mL,17,15.99,2024-12-31
1_HARDERSFIELD_8329,1,HARDERSFIELD,8329,R Mondavi Chard Pvt Sel,750mL,62,8.99,2024-12-31
1_HARDERSFIELD_8338,1,HARDERSFIELD,8338,The Glenlivet 12 Yr Single,375mL,14,21.99,2024-12-31
1_HARDERSFIELD_8339,1,HARDERSFIELD,8339,The Glenlivet 12 Yr Single,750mL,77,42.99,2024-12-31
1_HARDERSFIELD_8342,1,HARDERSFIELD,8342,Korbel X Dry,750mL,104,11.99,2024-12-31
1_HARDERSFIELD_8345,1,HARDERSFIELD,8345,R M Woodbridge Cab Svgn Cal,750mL,36,7.99,2024-12-31
1_HARDERSFIELD_8346,1,HARDERSFIELD,8346,Marques de Riscal Rioja Red,750mL,22,14.99,2024-12-31
1_HARDERSFIELD_8351,1,HARDERSFIELD,8351,Arrow Kirsch,750mL,14,10.99,2024-12-31
1_HARDERSFIELD_8361,1,HARDERSFIELD,8361,Carlo Rossi Chablis Calif,4L,5,14.99,2024-12-31
1_HARDERSFIELD_8368,1,HARDERSFIELD,8368,Bacardi Superior Rum,100mL,46,1.99,2024-12-31
1_HARDERSFIELD_8369,1,HARDERSFIELD,8369,Pernod Anise Liqueur,750mL,7,33.99,2024-12-31
1_HARDERSFIELD_8370,1,HARDERSFIELD,8370,Chi Chi's Margarita,1.75L,12,8.99,2024-12-31
1_HARDERSFIELD_8379,1,HARDERSFIELD,8379,Wild Turkey 101,375mL,11,11.99,2024-12-31
1_HARDERSFIELD_8386,1,HARDERSFIELD,8386,Dry Sack Sherry,750mL,13,13.49,2024-12-31
1_HARDERSFIELD_8387,1,HARDERSFIELD,8387,Wild Turkey 101,750mL,35,23.99,2024-12-31
1_HARDERSFIELD_8393,1,HARDERSFIELD,8393,Casamigos Reposado,750mL,7,56.99,2024-12-31
1_HARDERSFIELD_8395,1,HARDERSFIELD,8395,Casamigos Anejo,750mL,25,61.99,2024-12-31
1_HARDERSFIELD_8398,1,HARDERSFIELD,8398,Casamigos Blanco,750mL,8,53.99,2024-12-31
1_HARDERSFIELD_8402,1,HARDERSFIELD,8402,Spud Pumpkin Spice Vodka,750mL,5,24.99,2024-12-31
1_HARDERSFIELD_8408,1,HARDERSFIELD,8408,Wild Turkey American Honey,1.75L,12,35.99,2024-12-31
1_HARDERSFIELD_8412,1,HARDERSFIELD,8412,Tequila Ocho Plata Fresno,750mL,3,49.99,2024-12-31
1_HARDERSFIELD_8413,1,HARDERSFIELD,8413,St Elder Elderflower Liqueur,750mL,7,17.99,2024-12-31
1_HARDERSFIELD_8420,1,HARDERSFIELD,8420,Frangelico Hazelnut Liqueur,1.75L,13,39.99,2024-12-31
1_HARDERSFIELD_8421,1,HARDERSFIELD,8421,Beringer Classic Wh Znfdl,750mL,40,6.99,2024-12-31
1_HARDERSFIELD_8424,1,HARDERSFIELD,8424,1800 Coconut Tequila,750mL,13,22.99,2024-12-31
1_HARDERSFIELD_8428,1,HARDERSFIELD,8428,Trader Vics Macadamia Nut,750mL,5,16.99,2024-12-31
1_HARDERSFIELD_8437,1,HARDERSFIELD,8437,Maestro Dobel Diamond Tequla,750mL,3,34.99,2024-12-31
1_HARDERSFIELD_8440,1,HARDERSFIELD,8440,Baileys Espresso Creme,750mL,84,19.99,2024-12-31
1_HARDERSFIELD_8441,1,HARDERSFIELD,8441,Baileys Irish Cream,375mL,29,12.99,2024-12-31
1_HARDERSFIELD_8442,1,HARDERSFIELD,8442,1800 Silver Tequila,375mL,15,14.49,2024-12-31
1_HARDERSFIELD_8444,1,HARDERSFIELD,8444,Tres Agaves Blanco Tequila,750mL,6,23.99,2024-12-31
1_HARDERSFIELD_8448,1,HARDERSFIELD,8448,Cruzan Aged Dark Rum,750mL,18,9.99,2024-12-31
1_HARDERSFIELD_8450,1,HARDERSFIELD,8450,E & J Brandy VS,1.75L,11,19.99,2024-12-31
1_HARDERSFIELD_8451,1,HARDERSFIELD,8451,Cruzan Aged Dark Rum,1.75L,16,16.99,2024-12-31
1_HARDERSFIELD_8452,1,HARDERSFIELD,8452,Cruzan Aged Light Rum,1.75L,22,16.99,2024-12-31
1_HARDERSFIELD_8453,1,HARDERSFIELD,8453,1800 Silver Tequila,50mL,32,2.79,2024-12-31
1_HARDERSFIELD_8454,1,HARDERSFIELD,8454,Tres Agaves Anejo Tequila,750mL,7,32.99,2024-12-31
1_HARDERSFIELD_8455,1,HARDERSFIELD,8455,R Mondavi Fume Bl Napa Vly,750mL,48,14.99,2024-12-31
1_HARDERSFIELD_8458,1,HARDERSFIELD,8458,Agave Underground Tequila,750mL,9,34.99,2024-12-31
1_HARDERSFIELD_8462,1,HARDERSFIELD,8462,Frangelico Hazelnut Liqueur,750mL,11,21.99,2024-12-31
1_HARDERSFIELD_8464,1,HARDERSFIELD,8464,Ch de Montfort Vouvray,750mL,21,14.99,2024-12-31
1_HARDERSFIELD_8469,1,HARDERSFIELD,8469,1800 Reposado Gold Tequila,750mL,21,22.99,2024-12-31
1_HARDERSFIELD_8470,1,HARDERSFIELD,8470,1800 Reposado Gold Tequila,50mL,59,2.79,2024-12-31
1_HARDERSFIELD_8472,1,HARDERSFIELD,8472,1800 Silver Tequila,750mL,11,21.99,2024-12-31
1_HARDERSFIELD_8473,1,HARDERSFIELD,8473,1800 Silver Tequila,1.75L,11,41.99,2024-12-31
1_HARDERSFIELD_8474,1,HARDERSFIELD,8474,1800 Reposado Gold Tequila,1.75L,11,41.99,2024-12-31
1_HARDERSFIELD_8476,1,HARDERSFIELD,8476,1800 Reposado Gold Tequila,375mL,13,14.49,2024-12-31
1_HARDERSFIELD_8480,1,HARDERSFIELD,8480,Clan MacGregor,1.75L,52,14.99,2024-12-31
1_HARDERSFIELD_8482,1,HARDERSFIELD,8482,Cabot Trail Cana Cream Maple,750mL,9,17.99,2024-12-31
1_HARDERSFIELD_8484,1,HARDERSFIELD,8484,1800 Coconut Tequila,50mL,33,2.79,2024-12-31
1_HARDERSFIELD_8485,1,HARDERSFIELD,8485,Gozio Amaretto,750mL,11,17.99,2024-12-31
1_HARDERSFIELD_8491,1,HARDERSFIELD,8491,Forbidden Secret Dark Mocha,750mL,7,19.99,2024-12-31
1_HARDERSFIELD_8497,1,HARDERSFIELD,8497,Kamora Coffee,750mL,23,9.99,2024-12-31
1_HARDERSFIELD_8498,1,HARDERSFIELD,8498,R M Woodbridge Svgn Bl Cal,1.5L,85,8.99,2024-12-31
1_HARDERSFIELD_8504,1,HARDERSFIELD,8504,R M Woodbridge Cab Svgn Cal,1.5L,126,8.99,2024-12-31
1_HARDERSFIELD_8505,1,HARDERSFIELD,8505,Hussong's Repasado Tequila,750mL,4,29.99,2024-12-31
1_HARDERSFIELD_8506,1,HARDERSFIELD,8506,Myers Original Dark Rum,1.75L,22,27.99,2024-12-31
1_HARDERSFIELD_8512,1,HARDERSFIELD,8512,Baileys Irish Cream,750mL,182,19.99,2024-12-31
1_HARDERSFIELD_8513,1,HARDERSFIELD,8513,Baileys Irish Cream Mini's 4,100mL 4 Pk,109,8.99,2024-12-31
1_HARDERSFIELD_8515,1,HARDERSFIELD,8515,Baileys Chocolate Cherry,750mL,21,19.99,2024-12-31
1_HARDERSFIELD_8517,1,HARDERSFIELD,8517,Baileys Salted Caramel,750mL,42,19.99,2024-12-31
1_HARDERSFIELD_8519,1,HARDERSFIELD,8519,Dekuyper Orange Curacao,750mL,10,6.99,2024-12-31
1_HARDERSFIELD_8520,1,HARDERSFIELD,8520,Brady's Irish Cream,1.75L,6,16.99,2024-12-31
1_HARDERSFIELD_8522,1,HARDERSFIELD,8522,Dekuyper Peachtree Scnapps,50mL,13,0.99,2024-12-31
1_HARDERSFIELD_8526,1,HARDERSFIELD,8526,Chambord Royale de France,750mL,20,27.99,2024-12-31
1_HARDERSFIELD_8534,1,HARDERSFIELD,8534,M & R Asti,375mL,5,5.99,2024-12-31
1_HARDERSFIELD_8537,1,HARDERSFIELD,8537,Dom Chandon Brut Cuvee,750mL,119,13.99,2024-12-31
1_HARDERSFIELD_8553,1,HARDERSFIELD,8553,Dekuyper Blue Curacao,750mL,15,6.99,2024-12-31
1_HARDERSFIELD_8562,1,HARDERSFIELD,8562,DeKuyper Peachtree Trav,1.75L,16,14.99,2024-12-31
1_HARDERSFIELD_8575,1,HARDERSFIELD,8575,The King's Ginger Liqueur,750mL,8,29.99,2024-12-31
1_HARDERSFIELD_8576,1,HARDERSFIELD,8576,E & J Brandy VS,375mL,39,4.99,2024-12-31
1_HARDERSFIELD_8590,1,HARDERSFIELD,8590,Arrow Peppermint Schnapps,750mL,17,7.99,2024-12-31
1_HARDERSFIELD_8599,1,HARDERSFIELD,8599,Jenkins Amaretto,750mL,21,5.99,2024-12-31
1_HARDERSFIELD_8609,1,HARDERSFIELD,8609,Duboeuf Beaujolais Villages,750mL,26,12.99,2024-12-31
1_HARDERSFIELD_8612,1,HARDERSFIELD,8612,Grand Marnier,1.75L,3,59.99,2024-12-31
1_HARDERSFIELD_8617,1,HARDERSFIELD,8617,Bacardi Black,750mL,13,9.99,2024-12-31
1_HARDERSFIELD_8619,1,HARDERSFIELD,8619,Canadian Club,375mL,23,5.99,2024-12-31
1_HARDERSFIELD_8620,1,HARDERSFIELD,8620,Sambuca Romana,375mL,16,11.99,2024-12-31
1_HARDERSFIELD_8621,1,HARDERSFIELD,8621,Sho Chiku Bai Takara Sake,750mL,22,6.29,2024-12-31
1_HARDERSFIELD_8622,1,HARDERSFIELD,8622,Dom Perignon,750mL,31,139.99,2024-12-31
1_HARDERSFIELD_8623,1,HARDERSFIELD,8623,Casamigos Anejo Tequila,50mL,22,2.99,2024-12-31
1_HARDERSFIELD_8626,1,HARDERSFIELD,8626,Ezra Brooks,1.75L,10,15.99,2024-12-31
1_HARDERSFIELD_8627,1,HARDERSFIELD,8627,Jadot Beaujolais Villages,750mL,21,7.98,2024-12-31
1_HARDERSFIELD_8628,1,HARDERSFIELD,8628,Jadot Macon Villages Blanc,750mL,32,11.99,2024-12-31
1_HARDERSFIELD_8637,1,HARDERSFIELD,8637,Metaxa Ouzo,750mL,8,17.99,2024-12-31
1_HARDERSFIELD_8642,1,HARDERSFIELD,8642,Jose Cuervo RTD Pink Lemonad,1.75L,10,13.99,2024-12-31
1_HARDERSFIELD_8652,1,HARDERSFIELD,8652,Grande Absente Absinthe,750mL,5,56.99,2024-12-31
1_HARDERSFIELD_8653,1,HARDERSFIELD,8653,M & R Extra Dry Vermouth,375mL,25,5.29,2024-12-31
1_HARDERSFIELD_8654,1,HARDERSFIELD,8654,M & R Sweet Vermouth,375mL,29,5.29,2024-12-31
1_HARDERSFIELD_8655,1,HARDERSFIELD,8655,Plomari Ouzo,750mL,7,16.99,2024-12-31
1_HARDERSFIELD_8658,1,HARDERSFIELD,8658,Absente 'Absinthe Refined',750mL,10,33.99,2024-12-31
1_HARDERSFIELD_8660,1,HARDERSFIELD,8660,Drambuie Liqueur,375mL,16,11.99,2024-12-31
1_HARDERSFIELD_8664,1,HARDERSFIELD,8664,Asbach Uralt German Brandy,750mL,20,22.99,2024-12-31
1_HARDERSFIELD_8670,1,HARDERSFIELD,8670,Arrow Coffee Brandy,1.75L,11,10.99,2024-12-31
1_HARDERSFIELD_8671,1,HARDERSFIELD,8671,Appleton Est Signature Rum,750mL,2,19.99,2024-12-31
1_HARDERSFIELD_8673,1,HARDERSFIELD,8673,Skinnygirl Margarita,750mL,8,10.99,2024-12-31
1_HARDERSFIELD_8674,1,HARDERSFIELD,8674,Riunite Moscato,1.5L,6,8.99,2024-12-31
1_HARDERSFIELD_8677,1,HARDERSFIELD,8677,Wild Turkey Rare Breed,750mL,9,35.99,2024-12-31
1_HARDERSFIELD_8678,1,HARDERSFIELD,8678,Banfi Chianti Clsc RSV,750mL,115,16.99,2024-12-31
