VendorNumber,VendorName,Brand,Description,Classification,PurchaseQuantity,SalesQuantity,PurchaseCost,Revenue,GrossProfit,GrossMarginPct,AllocatedFreight,AdjustedProfit,AdjustedMarginPct,ExciseTax,AvgUnitCost,AvgUnitRevenue,ReferencePurchasePrice,ReferenceRetailPrice,VolumeML,AvgLeadDays,StockTurnover,SalesToPurchaseRatio,UnsoldQuantity,InventoryAtRisk,PurchaseLineCount,InvoiceCount,InvoiceValue,LeadDaySum,LeadDayCount,FreightCost
9552,M S WALKER INC,18573,Mulderbosch Faithful Hound,2,12.0,12.0,157.8,239.88,82.07999999999998,34.21710855427713,0.8015932376631786,81.2784067623368,33.88294428978523,1.35,13.15,19.99,13.15,19.99,750.0,9.0,1.0,1.5201520912547528,0.0,0.0,1.0,55.0,10935817.3,9.0,1.0,55551.82
4692,KOBRAND CORPORATION,22554,Jadot Pernand Croix Blanc 12,2,1.0,3.0,23.64,104.97,81.33,77.47927979422691,0.11948974461596813,81.21051025538404,77.36544751394116,0.33,23.64,34.99,23.64,34.99,750.0,11.0,3.0,4.440355329949238,0.0,0.0,1.0,55.0,1808146.33,11.0,1.0,9139.380000000001
4692,KOBRAND CORPORATION,44662,Caposaldo Pnt Grigio Veneto,2,12.0,17.0,71.4,152.82999999999998,81.42999999999998,53.28142380422691,0.3608954215558428,81.06910457844414,53.045282064021556,1.9000000000000001,5.95,8.989999999999998,5.95,8.99,750.0,9.0,1.4166666666666667,2.14047619047619,0.0,0.0,1.0,55.0,1808146.33,9.0,1.0,9139.380000000001
7153,PINE STATE TRADING CO,21716,Terrilogio Primitivo,2,24.0,24.0,108.24,189.76,81.52,42.95952782462057,0.5494834066100737,80.97051659338992,42.66996026211526,2.6799999999999997,4.51,7.906666666666666,4.51,6.99,750.0,7.0,1.0,1.7531411677753141,0.0,0.0,2.0,55.0,3129071.59,14.0,2.0,15884.82
10754,PERFECTA WINES,24227,Arca Nova Rose,2,24.0,24.0,181.92,263.76,81.84,31.028207461328485,0.9222196782991602,80.91778032170085,30.678563967887797,2.7,7.579999999999999,10.99,7.58,10.99,750.0,7.5,1.0,1.449868073878628,0.0,0.0,2.0,55.0,5665501.53,15.0,2.0,28720.52
6785,PALM BAY INTERNATIONAL INC,13260,Carmenere Santa Rita 120,2,0.0,9.0,0.0,80.91,80.91,100.0,0.0,80.91,100.0,1.0,0.0,8.99,5.8,8.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2693984.33,0.0,0.0,13605.41
9552,M S WALKER INC,23399,Summers Est Cab S Andriana C,2,12.0,15.0,162.12,243.85,81.72999999999999,33.51650604880049,0.8235379955003453,80.90646200449964,33.17878286015979,1.6700000000000002,13.51,16.256666666666668,13.51,19.99,750.0,6.0,1.25,1.5041327411793732,0.0,0.0,1.0,55.0,10935817.3,6.0,1.0,55551.82
8664,"STOLI GROUP,(USA) LLC",3841,Stolichnaya Citros Vodka,1,63.0,52.0,953.82,1039.48,85.65999999999997,8.240658790933924,4.824276043200382,80.83572395679958,7.776554042097931,54.6,15.14,19.990000000000002,15.14,19.99,1000.0,8.0,0.8253968253968254,1.0898073011679352,11.0,166.54000000000002,9.0,55.0,3666478.72,72.0,9.0,18544.49
3252,E & J GALLO WINERY,12124,Gallo Family Vyds Sweet Red,2,84.0,71.0,272.16,354.29,82.13,23.181574416438508,1.3722906460559072,80.7577093539441,22.79423900023825,7.930000000000001,3.24,4.99,3.24,4.99,750.0,9.0,0.8452380952380952,1.3017710170487948,13.0,42.120000000000005,6.0,55.0,12289608.09,54.0,6.0,61966.91
17035,PERNOD RICARD USA,6063,Avion Espresso,1,6.0,7.0,121.8,202.93,81.13000000000001,39.97930320800276,0.6249533068842323,80.50504669311577,39.67133824132251,5.51,20.3,28.990000000000002,20.3,28.99,750.0,4.0,1.1666666666666667,1.6660919540229886,0.0,0.0,1.0,55.0,24124091.56,4.0,1.0,123780.22
10754,PERFECTA WINES,26026,Ch Capbern Gasqueton St Este,2,313.0,207.0,5890.66,6000.929999999999,110.26999999999953,1.837548513313762,29.8619314543191,80.40806854568042,1.3399267871093385,22.87,18.82,28.99,18.82,28.99,750.0,7.3125,0.6613418530351438,1.0187194643724131,106.0,1994.92,16.0,55.0,5665501.53,117.0,16.0,28720.52
90011,FORTUNE WINE BROKERS LLC,17358,Ch de Bonhoste Red Brdx 09,2,2.0,6.0,21.46,101.93999999999998,80.47999999999999,78.94840102020797,0.10908717629271478,80.37091282370727,78.84138986041523,0.6599999999999999,10.73,16.99,10.73,16.99,750.0,8.0,3.0,4.750232991612301,0.0,0.0,1.0,53.0,46940.17,8.0,1.0,238.61
1128,BROWN-FORMAN CORP,2423,Early Times Mint Julep RTD,2,18.0,18.0,152.82,233.82,81.0,34.64203233256351,0.7748815989265382,80.22511840107346,34.310631426342255,2.7,8.49,12.99,8.49,12.99,1000.0,11.0,1.0,1.530035335689046,0.0,0.0,1.0,55.0,13529433.08,11.0,1.0,68601.68
9552,M S WALKER INC,17706,Il Donato Vino Rosso Puglia,2,24.0,24.0,146.88,227.76,80.88,35.51106427818757,0.7461217664636733,80.13387823353632,35.18347305652279,2.7,6.12,9.49,6.12,8.99,750.0,7.5,1.0,1.5506535947712419,0.0,0.0,2.0,55.0,10935817.3,15.0,2.0,55551.82
9165,ULTRA BEVERAGE COMPANY LLP,13394,Debauchery Chard,2,19.0,27.0,75.81,156.33,80.52000000000001,51.506428708501254,0.39053649091083537,80.12946350908918,51.25661325982803,3.0300000000000002,3.99,5.79,3.99,13.99,750.0,8.666666666666666,1.4210526315789473,2.0621290067273446,0.0,0.0,3.0,55.0,13210613.93,26.0,3.0,68054.7
4692,KOBRAND CORPORATION,11285,Chiarlo Barolo Cannubi,2,0.0,1.0,0.0,79.99,79.99,100.0,0.0,79.99,100.0,0.11,0.0,79.99,54.41,79.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1808146.33,0.0,0.0,9139.380000000001
10754,PERFECTA WINES,4011,Seguinot Gr Fine Npln Cognac,1,0.0,1.0,0.0,79.99,79.99,100.0,0.0,79.99,100.0,0.79,0.0,79.99,62.49,79.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5665501.53,0.0,0.0,28720.52
17037,Dunn Wine Brokers,20655,Notarious Petite Syrah,2,0.0,2.0,0.0,79.98,79.98,100.0,0.0,79.98,100.0,0.22,0.0,39.99,27.58,39.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,72055.3,0.0,0.0,358.03000000000003
4425,MARTIGNETTI COMPANIES,46684,Telmo Rodriguez Gago Toro,2,0.0,4.0,0.0,79.96,79.96,100.0,0.0,79.96,100.0,0.45,0.0,19.99,10.88,22.29,750.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,27861690.02,0.0,0.0,144929.24
6830,PARK STREET IMPORTS LLC,792,Atlantico Platino Rum,1,0.0,4.0,0.0,79.96,79.96,100.0,0.0,79.96,100.0,3.16,0.0,19.99,15.74,19.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,69459.42,0.0,0.0,360.28999999999996
9552,M S WALKER INC,3095,Russian Diamond Vodka,1,0.0,4.0,0.0,79.96,79.96,100.0,0.0,79.96,100.0,3.15,0.0,19.99,14.28,19.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10935817.3,0.0,0.0,55551.82
10754,PERFECTA WINES,44291,Woop Woop Chard,2,0.0,5.0,0.0,79.95,79.95,100.0,0.0,79.95,100.0,0.55,0.0,15.99,10.38,15.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5665501.53,0.0,0.0,28720.52
10754,PERFECTA WINES,22454,The Black Dog Chard,2,0.0,8.0,0.0,79.92,79.92,100.0,0.0,79.92,100.0,0.89,0.0,9.99,6.45,15.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5665501.53,0.0,0.0,28720.52
3960,DIAGEO NORTH AMERICA INC,1304,Jeremiah Weed Sarsaparilla,1,12.0,12.0,99.96,179.88,79.92,44.429619746497664,0.5041803010484333,79.41581969895157,44.149332721231694,9.45,8.33,14.99,8.33,10.99,750.0,8.0,1.0,1.7995198079231693,0.0,0.0,1.0,55.0,50959796.85,8.0,1.0,257032.07
105,ALTAMAR BRANDS LLC,2529,Right Gin,1,12.0,12.0,279.0,359.88,80.88,22.474158052684228,1.4869735695614292,79.39302643043857,22.06097211026969,9.44,23.25,29.99,23.25,29.99,750.0,8.0,1.0,1.2898924731182795,0.0,0.0,2.0,40.0,11706.199999999999,16.0,2.0,62.39
653,STATE WINE & SPIRITS,16762,Leese Fitch Svgn Bl,2,60.0,46.0,451.8,533.54,81.73999999999995,15.320313378565798,2.3672684056616102,79.37273159433835,14.876622482726384,5.15,7.53,11.598695652173912,7.53,10.99,750.0,8.25,0.7666666666666667,1.1809207613988488,14.0,105.42,4.0,55.0,1529682.04,33.0,4.0,8014.98
9552,M S WALKER INC,42162,Beyond Svgn Bl,2,25.0,15.0,115.5,195.45000000000002,79.95000000000002,40.90560245587107,0.5867174838409196,79.3632825161591,40.60541443651016,1.6800000000000002,4.62,13.030000000000001,4.62,10.99,750.0,9.666666666666666,0.6,1.6922077922077923,10.0,46.2,3.0,55.0,10935817.3,29.0,3.0,55551.82
90024,VINILANDIA USA,21158,Huber Gruner Veltliner Trais,2,36.0,28.0,394.56000000000006,475.71999999999997,81.15999999999991,17.06045573026148,2.0147559791571323,79.14524402084278,16.636938539654164,3.12,10.96,16.99,10.96,16.99,750.0,6.0,0.7777777777777778,1.2056974858069747,8.0,87.68,2.0,55.0,548855.37,12.0,2.0,2802.64
9165,ULTRA BEVERAGE COMPANY LLP,11341,Herzog Kosher Wh Znfdl,2,4.0,14.0,18.76,97.86000000000001,79.10000000000001,80.82975679542203,0.09664245573786139,79.00335754426214,80.73100096491123,1.57,4.69,6.990000000000001,4.69,9.99,750.0,8.0,3.5,5.2164179104477615,0.0,0.0,1.0,55.0,13210613.93,8.0,1.0,68054.7
3924,HEAVEN HILL DISTILLERIES,351,Rittenhouse Rye Bonded Whsky,1,12.0,12.0,267.6,347.88,80.27999999999997,23.07692307692307,1.3367231468324525,78.94327685316752,22.692674730702404,9.45,22.3,28.99,22.3,28.99,750.0,13.0,1.0,1.2999999999999998,0.0,0.0,1.0,55.0,2816661.94,13.0,1.0,14069.87
1128,BROWN-FORMAN CORP,4329,Herradura Anejo LaCaretta DB,1,6.0,6.0,309.48,389.94,80.45999999999998,20.633943683643633,1.5692341135701156,78.89076588642986,20.231514049964062,4.72,51.580000000000005,64.99,51.58,64.99,750.0,7.0,1.0,1.2599844901124466,0.0,0.0,1.0,55.0,13529433.08,7.0,1.0,68601.68
6785,PALM BAY INTERNATIONAL INC,39932,Cavit Pinot Grigio Del Vene,2,48.0,48.0,159.84,239.52,79.68,33.26653306613226,0.8072388210216501,78.87276117897835,32.929509510261504,2.7,3.33,4.99,3.33,4.99,375.0,9.0,1.0,1.4984984984984986,0.0,0.0,2.0,55.0,2693984.33,18.0,2.0,13605.41
3252,E & J GALLO WINERY,7433,New Amsterdam Orange,1,49.0,42.0,422.87,503.58,80.70999999999998,16.02724492632749,2.1322036504176274,78.57779634958236,15.603835805548744,44.1,8.63,11.99,8.63,11.99,1000.0,8.2,0.8571428571428571,1.1908624399933785,7.0,60.410000000000004,5.0,55.0,12289608.09,41.0,5.0,61966.91
7153,PINE STATE TRADING CO,7032,Twenty 2 Coffee Vodka,1,12.0,12.0,220.44,299.88,79.44,26.490596238495396,1.1190698646814916,78.3209301353185,26.117423681245334,4.72,18.37,24.99,18.37,24.99,375.0,9.0,1.0,1.3603701687534022,0.0,0.0,1.0,55.0,3129071.59,9.0,1.0,15884.82
90047,CRUSH WINES,24430,Eden Ice Sprklng Cider Semi,2,38.0,31.0,218.12,297.49,79.37,26.679888399610075,1.1071422344588022,78.2628577655412,26.307727239753,1.7999999999999998,5.74,9.596451612903227,5.74,9.49,375.0,9.5,0.8157894736842105,1.3638822666422152,7.0,40.18,4.0,55.0,287189.9,38.0,4.0,1457.73
9744,FREDERICK WILDMAN & SONS,25646,Marchesi Di Barolo Sbirolo N,2,12.0,12.0,148.92,227.88,78.96000000000001,34.64981569246973,0.784344159196209,78.1756558408038,34.30562394277857,1.32,12.409999999999998,18.99,12.41,18.99,750.0,11.0,1.0,1.5302175664786464,0.0,0.0,1.0,55.0,759449.24,11.0,1.0,3999.93
2000,SOUTHERN WINE & SPIRITS NE,22197,Undurraga U Label Cab Svgn,2,0.0,6.0,0.0,77.94,77.94,100.0,0.0,77.94,100.0,0.67,0.0,12.99,8.49,12.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,3740617.38,0.0,0.0,19016.59
4425,MARTIGNETTI COMPANIES,10544,King Est Domaine Ore Pnt Nr,2,0.0,6.0,0.0,77.94,77.94,100.0,0.0,77.94,100.0,0.68,0.0,12.99,8.9,12.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,27861690.02,0.0,0.0,144929.24
9744,FREDERICK WILDMAN & SONS,21234,Cavicchioli Rose,2,0.0,12.0,0.0,77.88,77.88,100.0,0.0,77.88,100.0,1.33,0.0,6.489999999999999,4.19,6.49,750.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,759449.24,0.0,0.0,3999.93
1392,CONSTELLATION BRANDS INC,16850,Blufeld Sweet Rsl,2,0.0,13.0,0.0,77.87,77.87,100.0,0.0,77.87,100.0,1.43,0.0,5.99,4.07,10.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,15573917.9,0.0,0.0,79528.99
8352,LUXCO INC,5825,Arrow Blackraspberry Liqueur,1,48.0,48.0,304.32,383.52,79.19999999999999,20.650813516896118,1.522255676890453,77.67774432310954,20.253896621586758,37.81,6.34,7.989999999999999,6.34,7.99,750.0,9.0,1.0,1.2602523659305993,0.0,0.0,2.0,55.0,2051436.01,18.0,2.0,10261.6
4425,MARTIGNETTI COMPANIES,20504,Guenoc Cal Chard,2,276.0,288.0,1087.44,1170.72,83.27999999999997,7.113571135711355,5.656579074437638,77.62342092556233,6.630400174726862,32.31,3.9400000000000004,4.065,3.94,5.79,750.0,9.0,1.0434782608695652,1.0765835356433457,0.0,0.0,6.0,82.0,27861690.02,54.0,6.0,144929.24
10754,PERFECTA WINES,26316,Fish House Svgn Bl,2,24.0,24.0,209.28,287.76,78.47999999999999,27.27272727272727,1.060917624639667,77.41908237536032,26.904045862997055,2.7,8.72,11.99,8.72,12.99,750.0,7.0,1.0,1.375,0.0,0.0,2.0,55.0,5665501.53,14.0,2.0,28720.52
17035,PERNOD RICARD USA,587,Malibu Mango Rum,1,261.0,198.0,3259.89,3354.02,94.13000000000011,2.80648296670861,16.726428863537276,77.40357113646283,2.307785020258163,207.9,12.49,16.93949494949495,12.49,16.99,1000.0,7.65,0.7586206896551724,1.02887520744565,63.0,786.87,20.0,55.0,24124091.56,153.0,20.0,123780.22
9552,M S WALKER INC,16461,Gerard Bertrand Cab Svgn Rsv,2,107.0,79.0,990.82,1073.21,82.38999999999999,7.6769690927218335,5.033172444495758,77.35682755550422,7.207986093635377,8.790000000000001,9.26,13.58493670886076,9.26,13.99,750.0,9.375,0.7383177570093458,1.0831533477321813,28.0,259.28,8.0,55.0,10935817.3,75.0,8.0,55551.82
9744,FREDERICK WILDMAN & SONS,15720,Clos Rochette Faiveley 09,2,36.0,28.0,479.88,559.7199999999999,79.83999999999992,14.264274994640164,2.5274716298353264,77.31252837016459,13.812714995026907,3.1,13.33,19.99,13.33,19.99,750.0,8.0,0.7777777777777778,1.1663749270650994,8.0,106.64,2.0,55.0,759449.24,16.0,2.0,3999.93
653,STATE WINE & SPIRITS,14316,R Stuart Big Fire Rose,2,12.0,12.0,149.88,227.88,78.0,34.228541337546076,0.785316929261979,77.21468307073802,33.88392270964456,1.35,12.49,18.99,12.49,18.99,750.0,8.0,1.0,1.520416333066453,0.0,0.0,1.0,55.0,1529682.04,8.0,1.0,8014.98
9552,M S WALKER INC,11744,Parducci Sustainable Red,2,12.0,12.0,78.36,155.88,77.52,49.73056197074673,0.3980535241019434,77.12194647589806,49.47520302533876,1.35,6.53,12.99,6.53,12.99,750.0,8.0,1.0,1.989280245022971,0.0,0.0,1.0,55.0,10935817.3,8.0,1.0,55551.82
4425,MARTIGNETTI COMPANIES,12333,Dom Leflaive Merslt 07 d'Ane,2,3.0,3.0,159.03,236.97,77.94,32.89023927079377,0.8272325555504835,77.11276744444952,32.541151810123445,0.34,53.01,78.99,53.01,78.99,750.0,5.0,1.0,1.490096208262592,0.0,0.0,1.0,82.0,27861690.02,5.0,1.0,144929.24
9815,WINE GROUP INC,8411,Lulu B Cran Cosmo,1,0.0,7.0,0.0,76.93,76.93,100.0,0.0,76.93,100.0,5.5200000000000005,0.0,10.99,7.96,14.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5258636.79,0.0,0.0,27100.41
7153,PINE STATE TRADING CO,23044,Phantom Bay Svgn Bl,2,60.0,48.0,352.8,431.52,78.71999999999997,18.242491657397103,1.7909991301924801,76.9290008698075,17.82744736508331,5.32,5.88,8.99,5.88,8.99,750.0,7.0,0.8,1.2231292517006802,12.0,70.56,4.0,55.0,3129071.59,28.0,4.0,15884.82
4425,MARTIGNETTI COMPANIES,24249,Montes Spring Harvest Svgn B,2,48.0,48.0,161.76,239.52,77.76000000000002,32.46492985971944,0.841433303061348,76.91856669693867,32.11363005049209,5.4,3.3699999999999997,4.99,3.37,4.99,750.0,9.0,1.0,1.480712166172107,0.0,0.0,2.0,82.0,27861690.02,18.0,2.0,144929.24
3960,DIAGEO NORTH AMERICA INC,2475,Crown Royal,1,0.0,11.0,0.0,76.89,76.89,100.0,0.0,76.89,100.0,2.31,0.0,6.99,5.22,6.99,200.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,50959796.85,0.0,0.0,257032.07
4425,MARTIGNETTI COMPANIES,14036,Vecchia Cantina Chianti DOC,2,0.0,11.0,0.0,76.89,76.89,100.0,0.0,76.89,100.0,1.22,0.0,6.99,4.54,6.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,27861690.02,0.0,0.0,144929.24
1003,BRONCO WINE COMPANY,42436,Crane Lake Cab Svgn Cal,2,89.0,78.0,233.18,311.22,78.04000000000002,25.075509286035608,1.1850887591099957,76.85491124089002,24.694721175017676,8.7,2.62,3.99,2.62,3.99,750.0,7.571428571428571,0.8764044943820225,1.3346770735054465,11.0,28.82,7.0,26.0,2071.9,53.0,7.0,10.53
1650,Circa Wines,20095,Ch Monestier La Tour Blanc,2,12.0,12.0,102.6,179.88,77.28,42.96197464976651,0.5110670732996917,76.76893292670032,42.67785908755855,1.35,8.549999999999999,14.99,8.55,14.99,750.0,8.0,1.0,1.753216374269006,0.0,0.0,1.0,43.0,42554.340000000004,8.0,1.0,211.97
660,SAZERAC NORTH AMERICA INC.,8849,Mr Boston Amaretto Liqueur,1,48.0,48.0,200.16,277.92,77.76000000000002,27.979274611398967,1.0145160962934885,76.74548390370653,27.61423571664742,50.4,4.17,5.79,4.17,5.79,1000.0,6.25,1.0,1.3884892086330936,0.0,0.0,4.0,55.0,3537977.55,25.0,4.0,17932.33
3960,DIAGEO NORTH AMERICA INC,6129,The Club Mudslide,1,5.0,42.0,7.25,83.58,76.33,91.32567599904283,0.03656769890557364,76.29343230109443,91.28192426548748,8.82,1.45,1.99,1.45,1.99,200.0,11.0,8.4,11.528275862068964,0.0,0.0,1.0,55.0,50959796.85,11.0,1.0,257032.07
8663,STAR INDUSTRIES INC.,3991,Georgi Watermelon Vodka,1,3.0,10.0,23.61,99.9,76.29,76.36636636636636,0.11976903221070917,76.1702309677893,76.24647744523453,10.5,7.87,9.99,7.87,9.99,1000.0,8.0,3.3333333333333335,4.231257941550191,0.0,0.0,1.0,13.0,2452.29,8.0,1.0,12.44
9552,M S WALKER INC,21013,WindRacer RRV Pnt Nr,2,24.0,18.0,676.32,755.8199999999999,79.49999999999989,10.518377391442394,3.4355737547297904,76.0644262452701,10.063828192594812,2.0,28.180000000000003,41.989999999999995,28.18,41.99,750.0,9.0,0.75,1.1175479063165363,6.0,169.08,1.0,55.0,10935817.3,9.0,1.0,55551.82
8735,SURVILLE ENTERPRISES CORP,18272,B & G Cotes du Rhone Red,2,12.0,12.0,79.44,155.88,76.44,49.03772132409546,0.40755629774282975,76.03244370225717,48.77626616772977,1.35,6.62,12.99,6.62,9.99,750.0,10.0,1.0,1.9622356495468278,0.0,0.0,1.0,54.0,51325.77,10.0,1.0,263.32
9744,FREDERICK WILDMAN & SONS,18239,Pol Roger Rose 02 Brut,2,17.0,12.0,855.44,935.88,80.43999999999994,8.59511903235457,4.50550206515448,75.93449793484547,8.113700253755338,1.34,50.32,77.99,50.32,77.99,750.0,9.0,0.7058823529411765,1.0940334798466285,5.0,251.6,2.0,55.0,759449.24,18.0,2.0,3999.93
3960,DIAGEO NORTH AMERICA INC,3453,Smirnoff Sours Green Apple,1,0.0,8.0,0.0,75.92,75.92,100.0,0.0,75.92,100.0,6.3,0.0,9.49,7.3,9.49,750.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,50959796.85,0.0,0.0,257032.07
10754,PERFECTA WINES,18655,Keo Othello Cyprus Red,2,0.0,9.0,0.0,75.91,75.91,100.0,0.0,75.91,100.0,0.99,0.0,8.434444444444445,9.33,13.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5665501.53,0.0,0.0,28720.52
660,SAZERAC NORTH AMERICA INC.,108,Mr Boston Peppermint Schnaps,1,83.0,73.0,395.91,473.77,77.85999999999996,16.43413470671422,2.0066799944222375,75.85332000557771,16.010578974096653,76.65,4.7700000000000005,6.489999999999999,4.77,6.49,1000.0,8.333333333333334,0.8795180722891566,1.19666085726554,10.0,47.7,6.0,55.0,3537977.55,50.0,6.0,17932.33
90024,VINILANDIA USA,14697,Ch Musar Jeune Rouge,2,12.0,12.0,163.2,239.88,76.68,31.96598299149575,0.833354054639203,75.8466459453608,31.618578433116895,1.35,13.6,19.99,13.6,19.99,750.0,4.0,1.0,1.4698529411764707,0.0,0.0,1.0,55.0,548855.37,4.0,1.0,2802.64
7153,PINE STATE TRADING CO,14190,Ch Haut Branda Brdx Rouge,2,36.0,27.0,221.76,298.73,76.97000000000003,25.765741639607683,1.125770881835273,75.84422911816475,25.38888933758402,3.0300000000000002,6.16,11.064074074074075,6.16,8.99,750.0,8.5,0.75,1.347086940836941,9.0,55.44,2.0,55.0,3129071.59,17.0,2.0,15884.82
1392,CONSTELLATION BRANDS INC,6212,Taylor Red Port,2,120.0,93.0,386.4,464.07000000000005,77.67000000000007,16.73669920486135,1.9731709087794793,75.6968290912206,16.311510998603783,10.4,3.2199999999999998,4.99,3.22,4.99,750.0,7.875,0.775,1.2010093167701865,27.0,86.94,8.0,55.0,15573917.9,63.0,8.0,79528.99
9815,WINE GROUP INC,16809,Flip Flop Chard,2,47.0,37.0,366.13,443.63,77.5,17.46951288235692,1.886852716690479,75.61314728330952,17.044191619888085,8.27,7.79,11.99,7.79,11.99,1500.0,6.714285714285714,0.7872340425531915,1.2116734493212793,10.0,77.9,7.0,55.0,5258636.79,47.0,7.0,27100.41
17035,PERNOD RICARD USA,15954,Jacobs Crk Moscato Rose,2,2.0,6.0,14.46,89.94,75.47999999999999,83.9226150767178,0.07419396401926108,75.40580603598073,83.84012234376333,0.66,7.23,14.99,7.23,14.99,750.0,5.0,3.0,6.219917012448132,0.0,0.0,1.0,55.0,24124091.56,5.0,1.0,123780.22
12546,JIM BEAM BRANDS COMPANY,4460,Cruzan Strawberry Rum,1,61.0,54.0,515.45,593.46,78.00999999999999,13.144946584437028,2.6382699448756286,75.37173005512436,12.700389252034569,42.55,8.450000000000001,10.99,8.45,10.99,750.0,7.0,0.8852459016393442,1.1513434862741294,7.0,59.150000000000006,6.0,55.0,24203151.05,42.0,6.0,123880.97
653,STATE WINE & SPIRITS,20119,Love Oregon Pnt Nr,2,52.0,39.0,581.36,659.61,78.25,11.863070602325616,3.0461158926857763,75.20388410731422,11.401265006187629,4.340000000000001,11.18,16.913076923076922,11.18,16.99,750.0,7.8,0.75,1.134598183569561,13.0,145.34,5.0,55.0,1529682.04,39.0,5.0,8014.98
